project_name,primary_language,window_starts,window_ends,Events,NLOC,LevD,Tokens,CycC,Functions,Commits,HalEff,TS,N,E,Diam,Dens,ClustC,InD,EigG,FModR
netxms__netxms__2020-06-11_20-06-02,Java,1515686403,1541088003,11921.75,5556.25,334046.75,38746.75,1049,276,135.5,113892752.50971413,4,8,2394,2,0.26785714285714285,0.4291666666666667,1.875,0.04676546599323794,0.09305212301504232
netxms__netxms__2020-06-11_20-06-02,Java,1541088003,1566489603,7973,3745.285714285714,232676.14285714287,26258,734.2857142857143,196,98.71428571428572,109407159.50209405,7,11,2973,3,0.16363636363636364,0.23484848484848483,1.6363636363636365,0.04057564876903419,0.15673539562750274
netxms__netxms__2020-06-11_20-06-02,Java,1566489603,1591891203,11670.42857142857,5127.857142857143,329620.85714285716,35464,905.1428571428572,243.42857142857144,138.57142857142858,126696320.39329705,7,14,5348,3,0.14285714285714285,0.42699443413729127,1.8571428571428572,0.044696939310649,0.20374749375396708
python__cpython__2020-06-11_06-27-42,Python,701409524,726811124,7967.666666666667,4656.333333333333,173077.66666666666,29577.333333333332,1170.3333333333333,270.3333333333333,118,31237461.385054093,3,3,256,2,0.5,0,1,1.999999999946489e-6,0.05411209074974887
python__cpython__2020-06-11_06-27-42,Python,726811124,752212724,5617,3110.6666666666665,125552,20782.333333333332,839.3333333333334,170.66666666666666,61.666666666666664,30647924.62900181,3,3,430,1,1,1,2,0.11632757745722622,0.06426790909154356
python__cpython__2020-06-11_06-27-42,Python,752212724,777614324,5816.666666666667,3315,132034,23706.333333333332,820.6666666666666,264,77.33333333333333,55487445.51421025,3,3,108,1,0.6666666666666666,1,1.3333333333333333,0.144646303006555,0.02328045577966274
python__cpython__2020-06-11_06-27-42,Python,777614324,803015924,10313.333333333334,5259,232654,31656.333333333332,1088,274.3333333333333,192,48345985.222454645,3,3,693,2,0.6666666666666666,0,1.3333333333333333,2.0000000000575113e-6,0.07719483620145288
python__cpython__2020-06-11_06-27-42,Python,803015924,828417524,8504.333333333334,5146.333333333333,199901,30678,1179.3333333333333,349.3333333333333,171.66666666666666,101992976.28969848,3,3,932,2,0.8333333333333334,1,1.6666666666666667,0.00410591577089047,0.03222193711269
python__cpython__2020-06-11_06-27-42,Python,828417524,853819124,8689.6,3366.4,178742.4,21725.8,770.6,205.4,174.8,63827404.58067224,5,6,6318,2,0.5,0.6944444444444445,2.5,0.15886317616695889,0.21984627690241665
python__cpython__2020-06-11_06-27-42,Python,853819124,879220724,6844.166666666667,3306,153791,19700,757.1666666666666,159,153.5,48842590.244534016,6,7,1354,2,0.2619047619047619,0,1.5714285714285714,2.0000000000575113e-6,0.1020160863516733
python__cpython__2020-06-11_06-27-42,Python,879220724,904622324,8317.333333333334,3666.8333333333335,191007.66666666663,26293,709.5,174.5,185.5,55129398.73648494,6,8,2540,2,0.2857142857142857,0.6041666666666667,2,0.01616335248924494,0.06113076462844401
python__cpython__2020-06-11_06-27-42,Python,904622324,930023924,4100.5,2080.625,112091.25,14996.25,459.75,119.5,131,21590847.36831713,8,10,757,4,0.23333333333333336,0.43047619047619046,2.1,0.03464609415784248,0.07729543992530467
python__cpython__2020-06-11_06-27-42,Python,930023924,955425524,4168.555555555556,2008.5555555555557,113234.88888888888,13680.888888888889,390.8888888888889,113,94.33333333333331,25371694.95778083,9,11,1752,4,0.2272727272727273,0.5378787878787878,2.272727272727273,0.08222505142158743,0.04151313497422782
python__cpython__2020-06-11_06-27-42,Python,955425524,980827124,3171.935483870968,1334.741935483871,75914.58064516129,8048.1612903225805,304.9032258064516,68.38709677419355,80.25806451612904,27344323.69147625,31,32,18170,4,0.2550403225806452,0.6569145154381222,7.90625,0.1993011446156532,0.19511615449435615
python__cpython__2020-06-11_06-27-42,Python,980827124,1006228724,3416.1666666666665,1672.4,91220.7,10365.266666666666,347.56666666666666,100.46666666666668,96.76666666666668,77542476.67870781,30,38,11077,4,0.18349928876244667,0.7211885077277458,6.7894736842105265,0.3687808998897545,0.12566511310910575
python__cpython__2020-06-11_06-27-42,Python,1006228724,1031630324,1967.888888888889,879.8611111111111,52563.055555555555,6314.888888888889,170.75,46.083333333333336,65.27777777777777,26580222.873066258,36,46,11499,3,0.17053140096618358,0.6534058809708251,7.673913043478261,0.4498915730143042,0.22376003686473117
python__cpython__2020-06-11_06-27-42,Python,1031630324,1057031924,2252.425,1028.425,63448.1,7540.175,259.425,64.075,70.475,38742152.820885375,40,50,12378,4,0.1526530612244898,0.7196429925948451,7.48,0.02816170748627378,0.15217106885099896
python__cpython__2020-06-11_06-27-42,Python,1057031924,1082433524,806.1025641025641,391.0512820512821,21774.358974358973,2812.6153846153848,78.43589743589743,21.82051282051282,27.17948717948718,14216591.07749118,39,53,5353,4,0.12119013062409288,0.5763950540385638,6.30188679245283,0.14170305825114105,0.192661846603909
python__cpython__2020-06-11_06-27-42,Python,1082433524,1107835124,954.7777777777778,473.4222222222222,28676.28888888889,3767.6222222222223,79.11111111111111,23.133333333333333,33.644444444444446,14327920.193596045,45,60,5830,5,0.10056497175141244,0.6083244809250379,5.933333333333334,0.07509979107667752,0.12557683815615794
python__cpython__2020-06-11_06-27-42,Python,1107835124,1133236724,481.75,264.6666666666667,12905.944444444443,3018.0833333333335,48.888888888888886,16.63888888888889,18.88888888888889,8410063.935769375,36,47,2297,5,0.10730804810360776,0.433952090396287,4.9361702127659575,0.10318873092873336,0.22587608148022537
python__cpython__2020-06-11_06-27-42,Python,1133236724,1158638324,1518.4583333333333,663.2916666666666,39431.375,4833.958333333333,135.22916666666666,35.3125,49.479166666666664,29975840.061489496,48,67,13400,4,0.121438263229308,0.7122264781243912,8.014925373134329,0.4999797909014785,0.13495978044812773
python__cpython__2020-06-11_06-27-42,Python,1158638324,1184039924,1395.4102564102564,606.8205128205128,35613.05128205128,4820.384615384615,128.5897435897436,40.69230769230769,41.94871794871795,26822858.50917206,39,71,11996,5,0.0778672032193159,0.5953575906910419,5.450704225352113,0.42716910921137086,0.20353936754948385
python__cpython__2020-06-11_06-27-42,Python,1184039924,1209441524,2390.2448979591836,1079.734693877551,62095.489795918365,7614.65306122449,225.3877551020408,72.20408163265306,61.02040816326531,42595064.79081983,49,90,22516,4,0.09001248439450686,0.7082822124845797,8.011111111111111,0.5069692365514685,0.21701987153744123
python__cpython__2020-06-11_06-27-42,Python,1209441524,1234843124,2244.0416666666665,1077.125,62812.8125,7439.583333333333,257.1041666666667,81.625,59.354166666666664,43264249.26174637,48,85,17874,4,0.10112044817927172,0.6889885652858103,8.494117647058824,0.4329221029029712,0.16355426406836826
python__cpython__2020-06-11_06-27-42,Python,1234843124,1260244724,2017.2115384615383,865.9230769230769,58366.07692307692,6209.9807692307695,177.6153846153846,61.73076923076923,61.32692307692308,36059548.1559037,52,92,14535,4,0.08014811275680842,0.568718985273101,7.293478260869565,0.19401216722596937,0.16481503057694158
python__cpython__2020-06-11_06-27-42,Python,1260244724,1285646324,2834.235294117647,1302.5882352941176,82292.50980392157,8706.64705882353,288.5882352941176,96.03921568627452,85.98039215686275,61913199.62170582,51,108,21009,4,0.0746798200069228,0.6150603126118839,7.9907407407407405,0.27251637318092636,0.10912190588578076
python__cpython__2020-06-11_06-27-42,Python,1285646324,1311047924,1669.5,731.2931034482758,48551.77586206896,5364.672413793103,153.1206896551724,55.293103448275865,57.91379310344828,44738217.40984045,58,119,15454,5,0.055974932345819683,0.531094694190949,6.605042016806722,0.32423050733374803,0.13867790710344713
python__cpython__2020-06-11_06-27-42,Python,1311047924,1336449524,1537.7735849056603,736.566037735849,46512.16981132075,4987.735849056604,155.9433962264151,46.62264150943396,52.509433962264154,74585726.0433733,53,108,9741,5,0.05823814468674282,0.4972157178565314,6.231481481481482,0.3111077740999315,0.13716107704448138
python__cpython__2020-06-11_06-27-42,Python,1336449524,1361851124,1157.1475409836066,554.7377049180328,36942.77049180328,3894.1147540983607,117.81967213114754,40.60655737704918,39.34426229508197,38818145.5518919,61,124,8480,6,0.05691056910569105,0.4850697310986518,7,0.3562121919407957,0.15645592735196376
python__cpython__2020-06-11_06-27-42,Python,1361851124,1387252724,1342.2545454545457,616.7818181818182,40836.12727272727,4127.945454545455,123.43636363636364,46.018181818181816,45.054545454545455,40669525.97314623,55,109,8966,5,0.06260618416581719,0.563421748089388,6.761467889908257,0.25776472891980173,0.1530444162866633
python__cpython__2020-06-11_06-27-42,Python,1387252724,1412654324,1036.8909090909092,509.2181818181818,33259.29090909091,3586.8727272727274,129.76363636363635,46.58181818181818,31.4,36357194.51259617,55,109,7366,5,0.04884471627590893,0.47491801901638886,5.275229357798165,0.1177755383512521,0.1627858910973707
python__cpython__2020-06-11_06-27-42,Python,1412654324,1438055924,1161.063829787234,565.2978723404256,36333.85106382979,4095.340425531915,117.61702127659576,42.212765957446805,32.340425531914896,40667021.93098756,47,111,7052,5,0.03923013923013923,0.4837834708745536,4.315315315315315,0.3074606051805533,0.12164150178036004
python__cpython__2020-06-11_06-27-42,Python,1438055924,1463457524,1218.675,557.475,37956.875,4129.6,104.925,37.875,37.05,43507008.3814143,40,110,5318,6,0.03469557964970809,0.5013164659734387,3.7818181818181817,0.14799262615585596,0.11480701127767484
python__cpython__2020-06-11_06-27-42,Python,1463457524,1488859124,976.2753623188406,459.5797101449275,28473.1884057971,3113.086956521739,86.89855072463769,32.2463768115942,27.82608695652174,47526791.33256651,69,144,9385,5,0.03656759906759907,0.4848555396337722,5.229166666666667,0.2503583321834124,0.24012402404490993
python__cpython__2020-06-11_06-27-42,Python,1488859124,1514260724,278.08620689655174,123.375,8211.077586206897,792.2284482758621,25.51293103448276,8.543103448275861,5.831896551724138,9123384.86630912,232,318,10512,6,0.00867011884213241,0.2999327147911031,2.748427672955975,0.07664311405278901,0.2404327416327141
python__cpython__2020-06-11_06-27-42,Python,1514260724,1539662324,211.24696356275305,102.47368421052632,6495.765182186235,676.7854251012146,19.838056680161944,7.2105263157894735,5.109311740890688,9609839.581300894,247,346,6417,7,0.00764848789478093,0.21458219439630888,2.638728323699422,0.0567576656207569,0.2449973648258963
python__cpython__2020-06-11_06-27-42,Python,1539662324,1565063924,267.3029315960912,122.29315960912052,8073.846905537459,853.7361563517916,23.055374592833875,8.013029315960912,5.690553745928339,10889069.747271646,307,448,11996,7,0.00606723394055608,0.21897207716764175,2.7120535714285716,0.10547540915803089,0.2270560409510344
python__cpython__2020-06-11_06-27-42,Python,1565063924,1590465524,226.20165745856357,99.79558011049724,6621.806629834254,662.0828729281768,18.464088397790057,6.207182320441989,5.179558011049724,10329604.5681734,362,521,11652,7,0.00479108223829912,0.1992589456295777,2.491362763915547,0.11917226120241152,0.24533842990311672
sofa-framework__sofa__2020-06-13_15-35-15,C++,1142365637,1167767237,2243.5384615384614,1202.3076923076924,62557.84615384616,9212.846153846154,215.6153846153846,113.92307692307692,22.615384615384617,5394836.646485372,13,13,1679,3,0.22435897435897437,0.6785159285159286,2.6923076923076925,0.04218221633209018,0.09704295016960472
sofa-framework__sofa__2020-06-13_15-35-15,C++,1167767237,1193168837,3209.733333333333,1519.0666666666666,103280.86666666668,13259.866666666669,310.53333333333336,108.93333333333334,31.333333333333332,15907814.13649034,15,18,2017,4,0.18627450980392157,0.5496993746993747,3.1666666666666665,0.27859920274789374,0.12456990157823218
sofa-framework__sofa__2020-06-13_15-35-15,C++,1193168837,1218570437,3257.1153846153848,1559.7692307692307,103383.15384615384,13103.615384615385,307.96153846153845,123.5,34.53846153846154,15306677.976962917,26,27,8675,3,0.2136752136752137,0.6404387793276682,5.555555555555555,0.4032617921011913,0.125269264321669
sofa-framework__sofa__2020-06-13_15-35-15,C++,1218570437,1243972037,2507.296296296296,1161.6296296296296,82652.81481481482,9702.962962962964,224.22222222222223,83.37037037037037,33.666666666666664,14297609.676408136,27,34,5986,4,0.17290552584670232,0.6363646122277837,5.705882352941177,0.32694648860908637,0.18611962281233063
sofa-framework__sofa__2020-06-13_15-35-15,C++,1243972037,1269373637,2452.969696969697,1222.030303030303,81292.78787878787,9962.757575757576,239.63636363636363,84.18181818181819,32.57575757575758,9818003.858026445,33,44,6687,4,0.12526427061310785,0.5994667096023402,5.386363636363637,0.378882204955562,0.15209198380472946
sofa-framework__sofa__2020-06-13_15-35-15,C++,1269373637,1294775237,2361.5588235294117,1137.6176470588234,79669.4705882353,9298.323529411764,194.91176470588235,94.05882352941175,35,11867711.809118744,34,45,9361,4,0.13585858585858587,0.6548970298013022,5.977777777777778,0.09469666419110444,0.1168651610518158
sofa-framework__sofa__2020-06-13_15-35-15,C++,1294775237,1320176837,2219.8275862068967,1029.2413793103449,73864.75862068965,8521.586206896553,183.93103448275863,72.72413793103448,29.82758620689655,9435641.364641484,29,52,11214,4,0.11463046757164404,0.6029018505137375,5.846153846153846,0.3871459294763042,0.22056230998469473
sofa-framework__sofa__2020-06-13_15-35-15,C++,1320176837,1345578437,1916.029411764706,957.029411764706,67588.17647058824,8353.323529411764,182,66.32352941176471,18.823529411764707,11766692.934661876,34,57,4879,4,0.06704260651629072,0.5287520500074699,3.754385964912281,0.26290934260385534,0.09648667657536558
sofa-framework__sofa__2020-06-13_15-35-15,C++,1345578437,1370980037,1676.90625,690.3125,59379.25,6874.875,133.90625,53.6875,18.3125,13885076.579729792,32,52,4389,5,0.09464555052790348,0.4241465804333586,4.826923076923077,0.16557604374699364,0.15937444361211076
sofa-framework__sofa__2020-06-13_15-35-15,C++,1370980037,1396381637,1845.4130434782608,723.5,50268.34782608696,6458.95652173913,125.1304347826087,52.630434782608695,20.32608695652174,6726669.63470298,46,67,11789,5,0.07191316146540028,0.4307780702992253,4.746268656716418,0.2639424096300702,0.14173456234480897
sofa-framework__sofa__2020-06-13_15-35-15,C++,1396381637,1421783237,1720.3090909090909,695.5818181818182,50867.90909090909,6011.8,110.69090909090907,46.54545454545455,25.10909090909091,5072715.165804384,55,88,13436,5,0.0770637408568443,0.517356701164193,6.704545454545454,0.3867998522485509,0.161000691691634
sofa-framework__sofa__2020-06-13_15-35-15,C++,1421783237,1447184837,2201.2702702702704,946.3513513513514,69010.45945945945,7529.621621621622,167,67.29729729729729,41.91891891891892,7335877.811411292,37,90,10930,5,0.0449438202247191,0.5629324706173787,4,0.28829802262724635,0.1604282948643545
sofa-framework__sofa__2020-06-13_15-35-15,C++,1447184837,1472586437,1593.75,690.1428571428571,47538.92857142857,5802.714285714285,110.92857142857144,47.5,31.928571428571427,6246462.667201276,28,85,7462,4,0.03865546218487395,0.5199037202741477,3.247058823529412,0.2670385902965662,0.2022884688053836
sofa-framework__sofa__2020-06-13_15-35-15,C++,1472586437,1497988037,1605,670.6046511627907,51687.348837209305,5290.46511627907,118.95348837209302,50.13953488372093,23.55813953488372,4657467.820679175,43,102,15555,4,0.0364977674238012,0.6140162780060985,3.686274509803922,0.28535400271403477,0.2563257210256139
sofa-framework__sofa__2020-06-13_15-35-15,C++,1497988037,1523389637,1182.2777777777778,478.8611111111111,35088.13888888889,3448.1944444444443,83.22222222222223,33.638888888888886,20.97222222222222,2657216.905274799,36,110,10145,5,0.03177648040033361,0.5307186256048934,3.463636363636364,0.19663632134890852,0.3168601608672579
sofa-framework__sofa__2020-06-13_15-35-15,C++,1523389637,1548791237,1757.2962962962963,702.1111111111111,56272.2962962963,5306,135.96296296296296,54.592592592592595,28.444444444444443,5868528.8171140775,27,106,16084,4,0.03602875112309075,0.5850550884182733,3.783018867924529,0.14992711806661196,0.3783452786412262
sofa-framework__sofa__2020-06-13_15-35-15,C++,1548791237,1574192837,1781,592.1739130434783,49083.260869565216,4557.347826086957,124.2608695652174,52,35.78260869565217,4511977.812833083,23,101,9660,4,0.04108910891089109,0.5941188685607297,4.108910891089109,0.29235867327103193,0.28943522416994893
VcDevel__Vc__2020-06-13_11-59-17,C++,1253620085,1279021685,2604.3333333333335,1246.3333333333333,78053,11256.333333333334,285.3333333333333,147.33333333333334,52.333333333333336,14940799.572526952,3,3,49,2,0.5,0,1,1.999999999946489e-6,0.01958219775303468
VcDevel__Vc__2020-06-13_11-59-17,C++,1380628085,1406029685,6456.5,3156,244076,28898.5,565.5,406.5,199,48818599.17216891,2,2,0,0,0,NA,0,NA,0
VcDevel__Vc__2020-06-13_11-59-17,C++,1406029685,1431431285,6234.5,2941,232129.5,30130,488,321.5,159.5,44906003.657802075,2,2,0,0,0,NA,0,NA,0
VcDevel__Vc__2020-06-13_11-59-17,C++,1431431285,1456832885,5764.666666666667,1854.6666666666667,191537.33333333337,20656.666666666668,461.3333333333333,273,143.33333333333334,38020538.29642051,3,3,174,2,0.5,0,1,1.999999999946489e-6,0.08981755828077106
VcDevel__Vc__2020-06-13_11-59-17,C++,1456832885,1482234485,2568.5,1247.5,91699.5,11077,209,174.5,79.5,23363653.689979646,2,2,14,1,0.5,NA,0.5,2.0000000000575113e-6,0.00137713948455636
VcDevel__Vc__2020-06-13_11-59-17,C++,1482234485,1507636085,121.33333333333331,29.333333333333332,4519.666666666667,376.6666666666667,5,1.6666666666666667,7,1196066.8150545969,3,4,16,2,0.16666666666666666,0,0.5,1.999999999946489e-6,0.02740900542095364
VcDevel__Vc__2020-06-13_11-59-17,C++,1507636085,1533037685,113.33333333333331,48.666666666666664,4169,401,7,2.6666666666666665,5.666666666666667,4570696.19039195,3,4,4,2,0.16666666666666666,0,0.5,1.999999999946489e-6,0.16873065015479877
