project_name,primary_language,window_starts,window_ends,Events,NLOC,LevD,Tokens,CycC,Functions,Commits,HalEff,TS,N,E,Diam,Dens,ClustC,InD,EigG,FModR
freeipa__freeipa__2020-06-11_01-29-37,Python,1515499350.0,1540900950.0,820.0625,449.75,27205.0625,2664.15625,52.3125,21.0625,21.15625,4770586.685410946,32,74,4912.0,6.0,0.05590522028878193,0.45303302448072946,4.081081081081081,0.1947498246948911,0.19652518763455418
freeipa__freeipa__2020-06-11_01-29-37,Python,1540900950.0,1566302550.0,733.4,412.96,25339.76,2448.68,64.8,23.68,16.48,5641690.152099852,25,70,2463.0,7.0,0.047826086956521734,0.43601229322632357,3.3,0.1335586370870041,0.14456321672754296
freeipa__freeipa__2020-06-11_01-29-37,Python,1566302550.0,1591704150.0,481.72727272727275,271.06060606060606,16547.727272727272,1705.121212121212,37.57575757575758,14.909090909090908,11.06060606060606,3983397.4934694977,33,72,1851.0,6.0,0.0406885758998435,0.25954819752302594,2.888888888888889,0.21797631401092565,0.13611561607876788
functional-streams-for-scala__fs2__2020-06-11_07-07-34,Scala,1362998941.0,1388400541.0,1202.8181818181818,418.0,37261.27272727273,5191.818181818182,35.45454545454545,18.545454545454547,20.90909090909091,8796005.74227002,11,11,1264.0,3.0,0.2,0.5396103896103897,2.0,0.111287797201441,0.31879056661435323
functional-streams-for-scala__fs2__2020-06-11_07-07-34,Scala,1388400541.0,1413802141.0,1125.1176470588234,414.05882352941177,34464.529411764706,4724.235294117647,47.23529411764706,23.235294117647058,24.58823529411765,5727200.350770986,17,20,1710.0,4.0,0.1105263157894737,0.4651739926739927,2.1,0.25690260290507105,0.2297628882767912
functional-streams-for-scala__fs2__2020-06-11_07-07-34,Scala,1413802141.0,1439203741.0,387.0,160.8421052631579,13027.21052631579,2199.315789473684,14.842105263157896,7.473684210526316,11.473684210526315,2836856.7627073373,19,26,815.0,4.0,0.1,0.5427461427461427,2.5,0.21539429075101568,0.2624187562531277
functional-streams-for-scala__fs2__2020-06-11_07-07-34,Scala,1439203741.0,1464605341.0,652.578947368421,305.2631578947368,23083.842105263157,4147.263157894737,48.78947368421053,24.68421052631579,16.57894736842105,2808426.820604888,19,21,963.0,5.0,0.10714285714285714,0.26567717996289425,2.142857142857143,0.11137993417125625,0.3160979340907665
functional-streams-for-scala__fs2__2020-06-11_07-07-34,Scala,1464605341.0,1490006941.0,323.2903225806452,131.58064516129033,10545.774193548386,1689.774193548387,15.193548387096774,8.258064516129032,7.129032258064516,1997402.7792213883,31,38,1525.0,3.0,0.03769559032716927,0.23271255060728746,1.394736842105263,0.07078270442775336,0.2655217464769629
functional-streams-for-scala__fs2__2020-06-11_07-07-34,Scala,1490006941.0,1515408541.0,1148.6666666666667,453.7083333333333,36246.291666666664,5891.125,76.04166666666667,30.458333333333332,20.208333333333332,5866394.319063199,24,37,2453.0,3.0,0.04129129129129129,0.21582719082719085,1.4864864864864864,0.03730684391600536,0.19663925037792407
functional-streams-for-scala__fs2__2020-06-11_07-07-34,Scala,1515408541.0,1540810141.0,378.14285714285717,143.54285714285714,13200.371428571429,1511.0857142857142,12.514285714285714,7.114285714285714,8.542857142857143,3253711.117953749,35,41,1658.0,4.0,0.03719512195121951,0.34160358844967764,1.4878048780487805,0.1886794429662485,0.2405242913930919
functional-streams-for-scala__fs2__2020-06-11_07-07-34,Scala,1540810141.0,1566211741.0,196.57894736842104,77.5,6683.1578947368425,747.0,7.2105263157894735,4.578947368421052,6.342105263157895,1452649.8500303905,38,48,945.0,4.0,0.03324468085106383,0.2576738365800865,1.5625,0.22100370575483674,0.29270466743811496
functional-streams-for-scala__fs2__2020-06-11_07-07-34,Scala,1566211741.0,1591613341.0,462.6,208.73333333333332,13206.933333333332,1713.8666666666666,15.033333333333333,8.433333333333334,9.333333333333334,4965950.062392962,30,58,1316.0,4.0,0.028433151845130063,0.28879661048445077,1.6206896551724137,0.2010393784893746,0.22873558867733337
